tick_global,waypoint_index,target_row,target_col,target_x,target_y,location_x,location_y,location_z,gps_x,gps_y,gps_z,projected_row,projected_col,distance_to_target_m,arrived,timeout,algorithm_step,target_proxy_x,target_proxy_y,target_proxy_z,sv_command_0,sv_command_1,sv_heading_deg,sv_target_heading_deg,sv_heading_error_deg,sv_control_scheme,target_control_scheme
466,0,2,9,-155.0,190.0,-160.69491577148438,190.70481872558594,0.19217978417873383,-160.69491577148438,190.70481872558594,0.19217978417873383,2,8,5.738365192303298,False,False,9,-99.79849243164062,99.89261627197266,0.16577403247356415,3377.942352359638,8000.0,331.74899101257324,352.94478998632485,21.195798973751607,0,1
467,0,2,9,-155.0,190.0,-160.58468627929688,190.6618194580078,0.1908157616853714,-160.58468627929688,190.6618194580078,0.1908157616853714,2,8,5.623764382792413,False,False,9,-99.79918670654297,99.89298248291016,0.16574083268642426,3112.872983815719,8000.0,330.86544036865234,353.241619865456,22.376179496803672,0,1
468,0,2,9,-155.0,190.0,-160.47238159179688,190.61590576171875,0.18934324383735657,-160.47238159179688,190.61590576171875,0.18934324383735657,2,8,5.506932012795841,False,False,9,-99.79987335205078,99.89334106445312,0.16567200422286987,2842.465655364548,8000.0,330.00397872924805,353.5784958220639,23.57451709281588,0,1
469,0,2,9,-155.0,190.0,-160.3583526611328,190.5671844482422,0.1878369301557541,-160.3583526611328,190.5671844482422,0.1878369301557541,2,8,5.388287431030094,False,False,9,-99.80055236816406,99.89370727539062,0.16562990844249725,2566.696031388243,8000.0,329.16405487060547,353.95771116988095,24.793656299275483,0,1
470,0,2,9,-155.0,190.0,-160.2428741455078,190.5157470703125,0.18648146092891693,-160.2428741455078,190.5157470703125,0.18648146092891693,2,8,5.268180363860961,False,False,9,-99.80123138427734,99.8940658569336,0.1656118780374527,2285.433321734416,8000.0,328.345121383667,354.3818291843815,26.03670780071451,0,1
471,0,2,9,-155.0,190.0,-160.12619018554688,190.46168518066406,0.1854427009820938,-160.12619018554688,190.46168518066406,0.1854427009820938,2,8,5.146938801311116,False,False,9,-99.8019027709961,99.89442443847656,0.1656154990196228,1998.4931373300178,8000.0,327.54665756225586,354.8535981318341,27.306940569578217,0,1
472,0,2,9,-155.0,190.0,-160.00856018066406,190.4050750732422,0.1848696917295456,-160.00856018066406,190.4050750732422,0.1848696917295456,2,8,5.02491401899533,False,False,9,-99.80257415771484,99.894775390625,0.16557981073856354,1705.6316104189627,8000.0,326.7681541442871,355.37617893385607,28.608024789568958,0,1
473,0,2,9,-155.0,190.0,-159.89016723632812,190.34600830078125,0.18477863073349,-159.89016723632812,190.34600830078125,0.18477863073349,2,8,4.902393022133841,False,False,9,-99.8032455444336,99.89513397216797,0.16550873219966888,1406.547247646582,8000.0,326.0091133117676,355.95272927858,29.943615966812445,0,1
474,0,2,9,-155.0,190.0,-159.77157592773438,190.28482055664062,0.1850995570421219,-159.77157592773438,190.28482055664062,0.1850995570421219,2,8,4.78006899360451,False,False,9,-99.80390930175781,99.8954849243164,0.1654646098613739,1102.2466917379297,8000.0,325.2731018066406,356.5840058508867,31.310904044246058,0,1
475,0,2,9,-155.0,190.0,-159.65419006347656,190.2224578857422,0.18571119010448456,-159.65419006347656,190.2224578857422,0.18571119010448456,2,8,4.65950347761356,False,False,9,-99.80457305908203,99.89583587646484,0.1654447317123413,796.9652851392925,8000.0,324.5727424621582,357.26349703852367,32.690754576365464,0,1
476,0,2,9,-155.0,190.0,-159.53921508789062,190.1597442626953,0.1865031123161316,-159.53921508789062,190.1597442626953,0.1865031123161316,2,8,4.542025081788735,False,False,9,-99.80522918701172,99.89618682861328,0.1654466688632965,494.79077773285326,8000.0,323.92040252685547,357.98447612313214,34.06407359627667,0,1
477,0,2,9,-155.0,190.0,-159.42770385742188,190.0975341796875,0.18731704354286194,-159.42770385742188,190.0975341796875,0.18731704354286194,2,8,4.42877797651179,False,False,9,-99.8058853149414,99.89653015136719,0.16540944576263428,199.96685524539953,8000.0,323.32798767089844,358.7380833476942,35.41009567679578,0,1
478,0,2,9,-155.0,190.0,-159.320556640625,190.03652954101562,0.18807053565979004,-159.320556640625,190.03652954101562,0.18807053565979004,2,8,4.320711063264424,False,False,9,-99.80653381347656,99.8968734741211,0.1653369814157486,-83.51000381482481,8000.0,322.8068046569824,359.5155858764925,36.70878121951006,0,1
479,0,2,9,-155.0,190.0,-159.21852111816406,189.9774169921875,0.1886330395936966,-159.21852111816406,189.9774169921875,0.1886330395936966,2,8,4.21858156453541,False,False,9,-99.80718231201172,99.897216796875,0.16529159247875214,-351.6567390354767,8000.0,322.36737060546875,0.30671854901622325,37.93934794354749,0,1
480,0,2,9,-155.0,190.0,-159.12216186523438,189.92076110839844,0.18883199989795685,-159.12216186523438,189.92076110839844,0.18883199989795685,2,8,4.122923385794937,False,False,9,-99.80782318115234,99.8975601196289,0.16527056694030762,-600.804117428544,8000.0,322.01929092407227,1.1012413231962779,39.081950399124025,0,1
481,0,2,9,-155.0,190.0,-159.0319366455078,189.8670654296875,0.18851707875728607,-159.0319366455078,189.8670654296875,0.18851707875728607,2,8,4.0341275033609145,False,False,9,-99.80846405029297,99.89790344238281,0.16527146100997925,-827.4868148975984,8000.0,321.7710876464844,1.8883808039909025,40.11729315750654,0,1
482,0,2,9,-155.0,190.0,-158.9481201171875,189.8166961669922,0.18773557245731354,-158.9481201171875,189.8166961669922,0.18773557245731354,2,8,3.9523730536142456,False,False,9,-99.80909729003906,99.89823913574219,0.16529208421707153,-1028.7347541029985,8000.0,321.63011932373047,2.6582269819311457,41.02810765820067,0,1
483,0,2,9,-155.0,190.0,-158.87086486816406,189.76992797851562,0.18653704226016998,-158.87086486816406,189.76992797851562,0.18653704226016998,2,8,3.8776962184597044,False,False,9,-99.80973815917969,99.89857482910156,0.16527165472507477,-1202.015075538165,8000.0,321.60243225097656,3.401479008917612,41.79904675794103,0,1
484,0,2,9,-155.0,190.0,-158.8002166748047,189.7269287109375,0.18497410416603088,-158.8002166748047,189.7269287109375,0.18497410416603088,2,8,3.8100150530376977,False,False,9,-99.81036376953125,99.89891052246094,0.16521428525447845,-1345.320730875599,8000.0,321.6927261352539,4.110025371412481,42.417299236158556,0,1
485,0,2,9,-155.0,190.0,-158.73605346679688,189.68777465820312,0.1831613928079605,-158.73605346679688,189.68777465820312,0.1831613928079605,2,8,3.7490772425791823,False,False,9,-99.81098937988281,99.89924621582031,0.16512367129325867,-1457.2512891237861,8000.0,321.9042739868164,4.777158984079806,42.872884997263384,0,1
486,0,2,9,-155.0,190.0,-158.6781768798828,189.65240478515625,0.18109345436096191,-158.6781768798828,189.65240478515625,0.18109345436096191,2,8,3.6945646012875093,False,False,9,-99.81161499023438,99.89957427978516,0.16506193578243256,-1537.1112246699586,8000.0,322.2389030456543,5.398535299578737,43.15963225392443,0,1
487,0,2,9,-155.0,190.0,-158.62612915039062,189.62059020996094,0.17901955544948578,-158.62612915039062,189.62059020996094,0.17901955544948578,2,8,3.645924355234228,False,False,9,-99.8122329711914,99.89990234375,0.16502615809440613,-1585.4499367696017,8000.0,322.6953926086426,5.973247309244459,43.27785470060189,0,1
488,0,2,9,-155.0,190.0,-158.57933044433594,189.59193420410156,0.17705798149108887,-158.57933044433594,189.59193420410156,0.17705798149108887,2,8,3.602516359925701,False,False,9,-99.81285095214844,99.90023040771484,0.16501377522945404,-1603.7894884322836,8000.0,323.27070236206055,6.503991690689182,43.23328932862864,0,1
489,0,2,9,-155.0,190.0,-158.53724670410156,189.56614685058594,0.17531514167785645,-158.53724670410156,189.56614685058594,0.17531514167785645,2,8,3.5637540320473677,False,False,9,-99.81346893310547,99.90055847167969,0.1650812327861786,-1593.4796969552099,8000.0,323.96186447143555,6.992561654258902,43.03069718282336,0,1
490,0,2,9,-155.0,190.0,-158.49942016601562,189.54293823242188,0.1738867312669754,-158.49942016601562,189.54293823242188,0.1738867312669754,2,8,3.5291425244240937,False,False,9,-99.81407928466797,99.90088653564453,0.16510294377803802,-1555.919885698127,7977.8424649773715,324.7659797668457,7.441319264847938,42.675339498002245,0,1
491,0,2,9,-155.0,190.0,-158.4654083251953,189.5220184326172,0.17280009388923645,-158.4654083251953,189.5220184326172,0.17280009388923645,2,8,3.498216865646084,False,False,9,-99.81468963623047,99.90120697021484,0.16508346796035767,-1492.597494543856,7928.939799770555,325.68022537231445,7.853219394917649,42.17299402260318,0,1
492,0,2,9,-155.0,190.0,-158.434814453125,189.50314331054688,0.17208167910575867,-158.434814453125,189.50314331054688,0.17208167910575867,2,8,3.4705643485247055,False,False,9,-99.81529235839844,99.90152740478516,0.1650269478559494,-1404.9828869033577,7872.773038568348,326.7015266418457,8.230921788878527,41.5293951470328,0,1
493,0,2,9,-155.0,190.0,-158.4069366455078,189.48587036132812,0.17159874737262726,-158.4069366455078,189.48587036132812,0.17159874737262726,2,8,3.4455110784707834,False,False,9,-99.8158950805664,99.90184783935547,0.16499586403369904,-1295.996841301907,7809.464515639644,327.82340240478516,8.5815669573019,40.758164552516746,0,1
494,0,2,9,-155.0,190.0,-158.38101196289062,189.46974182128906,0.17147159576416016,-158.38101196289062,189.46974182128906,0.17147159576416016,2,8,3.422340665290257,False,False,9,-99.81649017333984,99.90216827392578,0.1649876832962036,-1168.8699988517137,7739.22668371883,329.0386142730713,8.913328601648027,39.874714328576715,0,1
495,0,2,9,-155.0,190.0,-158.35630798339844,189.45436096191406,0.17163556814193726,-158.35630798339844,189.45436096191406,0.17163556814193726,2,8,3.400371338443411,False,False,9,-99.81708526611328,99.90248107910156,0.16500011086463928,-1026.8132216424597,7662.314233552792,330.3393039703369,9.233861066738273,38.89455709640134,0,1
496,0,2,9,-155.0,190.0,-158.3320770263672,189.43930053710938,0.17209386825561523,-158.3320770263672,189.43930053710938,0.17209386825561523,2,8,3.3789230824820264,False,False,9,-99.81768035888672,99.90280151367188,0.1650310754776001,-873.2470109808432,7579.103710708041,331.71717262268066,9.551861944331364,37.83468932165067,0,1
497,0,2,9,-155.0,190.0,-158.30752563476562,189.42420959472656,0.17267461121082306,-158.30752563476562,189.42420959472656,0.17267461121082306,2,8,3.3572697859178224,False,False,9,-99.81826782226562,99.90311431884766,0.16507872939109802,-711.5262284581604,7489.95538801335,333.1636257171631,9.87536652794039,36.711740810777314,0,1
498,0,2,9,-155.0,190.0,-158.28196716308594,189.40882873535156,0.1733415275812149,-158.28196716308594,189.40882873535156,0.1733415275812149,2,8,3.3347851390637433,False,False,9,-99.81885528564453,99.90342712402344,0.16508258879184723,-544.7036101000535,7395.254417393058,334.6699275970459,10.211027947543831,35.54110035049791,0,1
499,0,2,9,-155.0,190.0,-158.25469970703125,189.39288330078125,0.17400334775447845,-158.25469970703125,189.39288330078125,0.17400334775447845,2,8,3.310839903924618,False,False,9,-99.8194351196289,99.90373229980469,0.1650470495223999,-375.89878009190716,7295.48836207079,336.2273406982422,10.566255249558493,34.33891455131629,0,1
500,0,2,9,-155.0,190.0,-158.22503662109375,189.37623596191406,0.1745186299085617,-158.22503662109375,189.37623596191406,0.1745186299085617,2,8,3.284804831737354,False,False,9,-99.82001495361328,99.90404510498047,0.16497604548931122,-207.8636280559922,7191.065016163818,337.8272590637207,10.94658595686504,33.11932689314432,0,1
501,0,2,9,-155.0,190.0,-158.19239807128906,189.3587646484375,0.17487679421901703,-158.19239807128906,189.3587646484375,0.17487679421901703,2,8,3.2561615779416733,False,False,9,-99.82059478759766,99.90435028076172,0.1648731231689453,-43.164042010586854,7082.505264757018,339.4613265991211,11.35748109003475,31.89615449091366,0,1
502,0,2,9,-155.0,190.0,-158.15623474121094,189.34043884277344,0.1750669628381729,-158.15623474121094,189.34043884277344,0.1750669628381729,2,8,3.224412917377195,False,False,9,-99.8211669921875,99.90465545654297,0.1648002564907074,115.9347703331864,6970.304345216095,341.1215400695801,11.803293808929366,30.68175373934929,0,1
503,0,2,9,-155.0,190.0,-158.1160888671875,189.32127380371094,0.17507778108119965,-158.1160888671875,189.32127380371094,0.17507778108119965,2,8,3.1891502124764988,False,False,9,-99.82173919677734,99.90496063232422,0.1647544503211975,267.434741071454,6855.013229360711,342.8003349304199,12.287869664025026,29.487534733605116,0,1
504,0,2,9,-155.0,190.0,-158.07154846191406,189.3013916015625,0.1748971790075302,-158.07154846191406,189.3013916015625,0.1748971790075302,2,8,3.149994229876311,False,False,9,-99.82230377197266,99.90525817871094,0.16473299264907837,409.7036335640164,6737.119026261877,344.49066829681396,12.813652455227992,28.322984158414044,0,1
505,0,2,9,-155.0,190.0,-158.0222930908203,189.2808837890625,0.17457115650177002,-158.0222930908203,189.2808837890625,0.17457115650177002,2,8,3.106667612032756,False,False,9,-99.82286834716797,99.90556335449219,0.16473345458507538,541.1995920061327,6617.258891224091,346.1860771179199,13.383932892639137,27.197855774719187,0,1
506,0,2,9,-155.0,190.0,-157.9680938720703,189.25994873046875,0.1742566078901291,-157.9680938720703,189.25994873046875,0.1742566078901291,2,8,3.058963405298624,False,False,9,-99.82343292236328,99.9058609008789,0.16475361585617065,660.8066356967811,6496.000302730436,347.8807210922241,14.000406229919026,26.119685137694887,0,1
507,0,2,9,-155.0,190.0,-157.9087677001953,189.23878479003906,0.17403380572795868,-157.9087677001953,189.23878479003906,0.17403380572795868,2,8,3.0067221570300444,False,False,9,-99.82398986816406,99.90615844726562,0.164791539311409,767.5158866924949,6373.974724261938,349.5694274902344,14.665242287621128,25.095814797386765,0,1
508,0,2,9,-155.0,190.0,-157.8442840576172,189.2176513671875,0.17379632592201233,-157.8442840576172,189.2176513671875,0.17379632592201233,2,8,2.949918843575002,False,False,9,-99.82454681396484,99.90645599365234,0.16478662192821503,860.7179001493232,6251.799321508977,351.247709274292,15.379444622362097,24.131735348070094,0,1
509,0,2,9,-155.0,190.0,-157.77459716796875,189.19677734375,0.17338739335536957,-157.77459716796875,189.19677734375,0.17338739335536957,2,8,2.888521434923673,False,False,9,-99.8250961303711,99.90674591064453,0.16474317014217377,939.7483771807401,6130.16464707762,352.9117760658264,16.145287486226934,23.233511420400532,0,1
510,0,2,9,-155.0,190.0,-157.69981384277344,189.17645263671875,0.17278127372264862,-157.69981384277344,189.17645263671875,0.17278127372264862,2,8,2.822627330201168,False,False,9,-99.82564544677734,99.90704345703125,0.16472381353378296,1004.3461860860889,6009.710244702787,354.55855321884155,16.96372786612351,22.405174647281967,0,1
511,0,2,9,-155.0,190.0,-157.62008666992188,189.15692138671875,0.17207007110118866,-157.62008666992188,189.15692138671875,0.17207007110118866,2,8,2.7523872739995254,False,False,9,-99.8261947631836,99.90733337402344,0.1647261381149292,1054.242553126055,5891.17072301716,356.1856653690338,17.836881770807082,21.65121640177324,0,1
512,0,2,9,-155.0,190.0,-157.53561401367188,189.13844299316406,0.1712755560874939,-157.53561401367188,189.13844299316406,0.1712755560874939,2,8,2.677987845819562,False,False,9,-99.82673645019531,99.90762329101562,0.16474799811840057,1089.3034513326952,5775.257572706931,357.7914352416992,18.766856659408397,20.975421417709185,0,1
513,0,2,9,-155.0,190.0,-157.4467010498047,189.1212615966797,0.17053252458572388,-157.4467010498047,189.1212615966797,0.17053252458572388,2,9,2.5997167554534264,False,False,9,-99.82727813720703,99.90790557861328,0.1647874116897583,1109.5536792438102,5662.7121352882095,359.37487238645554,19.755869494709163,20.38099710825361,0,1
514,0,2,9,-155.0,190.0,-157.35366821289062,189.10560607910156,0.16990099847316742,-157.35366821289062,189.10560607910156,0.16990099847316742,2,9,2.5178750052597585,False,False,9,-99.82781982421875,99.90819549560547,0.16478383541107178,1115.028919852185,5554.28354073453,0.9356539845466614,20.80679101271123,19.871137028164583,0,1
515,0,2,9,-155.0,190.0,-157.2569122314453,189.0916748046875,0.16949129104614258,-157.2569122314453,189.0916748046875,0.16949129104614258,2,9,2.432839386578356,True,False,9,-99.82835388183594,99.90847778320312,0.16474157571792603,1105.8370935786488,5450.760297101108,2.474106550216675,21.922994196333708,19.448887646117043,0,1
516,0,2,10,-150.0,190.0,-156.57081604003906,189.00682067871094,0.17475342750549316,-156.57081604003906,189.00682067871094,0.17475342750549316,2,9,6.645451722514492,False,False,10,-99.83406829833984,99.9115219116211,0.16482654213905334,7785.19726207943,5857.467767609182,17.224164962768555,8.595199019328467,-8.628965943440079,0,1
517,0,2,10,-150.0,190.0,-156.52511596679688,189.007080078125,0.1762179434299469,-156.52511596679688,189.007080078125,0.1762179434299469,2,9,6.6002294165736215,False,False,10,-99.8345718383789,99.91178894042969,0.16478165984153748,7849.912220147644,5678.42374393211,18.372350692749023,8.652262806151816,-9.720087886597213,0,1
518,0,2,10,-150.0,190.0,-156.46975708007812,189.011962890625,0.17802639305591583,-156.46975708007812,189.011962890625,0.17802639305591583,2,9,6.544766917524498,False,False,10,-99.83507537841797,99.91205596923828,0.1647609919309616,7904.032454694354,5489.298557702396,19.4918212890625,8.682910277748633,-10.808911011313853,0,1
